objno_deep2,z_pred
13026192,0.6687470347168858
14012385,0.46509811599179685
12012284,1.0841332345327814
13019526,0.5429504350597891
14007136,0.421703045829683
11033307,0.7770654503905874
14016850,0.6825631833958503
12015891,0.8458009263386724
13049168,0.7063094235530565
13003784,0.20933347409747313
13058226,0.7943111111897344
12000814,0.5223928893336992
12019661,0.6904660836630326
11019779,0.9220844920930883
11014209,0.47265707969848186
11033162,0.7495193817063683
14029284,0.9999266170017692
13051086,1.228786550840908
11021620,0.9097611084324172
14005521,0.8503368989868394
13100318,0.7549948777991892
12004760,0.9946306312129108
14038835,0.5590746679751883
11045244,0.5052124851816613
11033276,1.0468379840514859
12004204,0.7192489493484526
13017237,0.6834396155233526
11047551,0.9244267183193742
11044639,0.4389760775173597
13063488,0.584292774672961
12028454,0.8288996156832263
12100569,0.6275009643960943
11045834,0.46986266453044834
